prob.dir,pred.log.lambda
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono7_H3K27ac/S00NXK_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono7_H3K27ac/S00P04_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono7_H3K27ac/S00P20_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono7_H3K27ac/S00P4X_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono8_H3K27ac/S00P6T_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono8_H3K27ac/S00P8P_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono8_H3K27ac/S00PBJ_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono8_H3K27ac/S00PCH_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono8_H3K27ac/S00PDF_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono8_H3K27ac/S00PED_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono8_H3K27ac/S00PK1_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono8_H3K27ac/S00PQQ_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono8_H3K27ac/S00PVG_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono8_H3K27ac/S00PWE_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono8_H3K27ac/S00PYA_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono8_H3K27ac/S00Q00_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono8_H3K27ac/S00Q4T_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono8_H3K27ac/S00Q5R_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono8_H3K27ac/S00Q6P_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono9_H3K27ac/S00QE9_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono9_H3K27ac/S00QPO_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono9_H3K27ac/S00QQM_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono9_H3K27ac/S00QRK_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono9_H3K27ac/S00QTG_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono9_H3K27ac/S00QUE_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono9_H3K27ac/S00QWA_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono9_H3K27ac/S00QY6_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono9_H3K27ac/S00R0X_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono9_H3K27ac/S00R1V_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono9_H3K27ac/S00R9F_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono9_H3K27ac/S00RAD_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono9_H3K27ac/S00RBB_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono9_H3K27ac/S00RC9_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/Mono9_H3K27ac/S00RD7_WTSI/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC10_H3K27ac/S00RMQ_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC10_H3K27ac/S00S2P_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC10_H3K27ac/S00S7F_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC10_H3K27ac/S00SE1_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC10_H3K27ac/S00SHW_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC10_H3K27ac/S00SMM_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC10_H3K27ac/S00SPG_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC10_H3K27ac/S00SV4_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC10_H3K27ac/S00SYZ_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC10_H3K27ac/S00T4H_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC11_H3K27ac/S00T6D_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC11_H3K27ac/S00TA5_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC11_H3K27ac/S00U1J_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC11_H3K27ac/S00U5B_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC11_H3K27ac/S00U93_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC11_H3K27ac/S00UKI_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC11_H3K27ac/S00UME_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC11_H3K27ac/S00V57_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC11_H3K27ac/S00V65_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC11_H3K27ac/S00VGM_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC11_H3K27ac/S00W29_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC12_H3K27ac/S00W45_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC12_H3K27ac/S00WKA_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC12_H3K27ac/S00WP0_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC12_H3K27ac/S00WQZ_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC12_H3K27ac/S00WRX_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC12_H3K27ac/S00WTT_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC12_H3K27ac/S00XGE_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC12_H3K27ac/S00XHC_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC12_H3K27ac/S00XK6_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC12_H3K27ac/S00XRT_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC12_H3K27ac/S00YCI_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC12_H3K27ac/S00YEE_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC12_H3K27ac/S00YH8_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC12_H3K27ac/S00YK2_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC13_H3K27ac/S00YRP_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC13_H3K27ac/S00YVH_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC13_H3K27ac/S0100M_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC13_H3K27ac/S011AZ_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC13_H3K27ac/S011JH_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC13_H3K27ac/S01238_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC13_H3K27ac/S01246_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC13_H3K27ac/S0130A_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC13_H3K27ac/S01342_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC13_H3K27ac/S0137X_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC13_H3K27ac/S013CN_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC14_H3K27ac/S00KU1_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC14_H3K27ac/S010MF_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC14_H3K27ac/S010P9_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC14_H3K27ac/S010VY_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC14_H3K27ac/S011DT_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC14_H3K27ac/S011ER_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC14_H3K27ac/S011HL_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC14_H3K27ac/S011UW_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC14_H3K27ac/S013DL_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S000GZ_McGill/problems/chr11:55100000-69089801,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S000GZ_McGill/problems/chr4:52660117-59739333,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S000GZ_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S000GZ_McGill/problems/chr8:12141854-43500000,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S000X1_McGill/problems/chr11:55100000-69089801,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S000X1_McGill/problems/chr4:52660117-59739333,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S000X1_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S000X1_McGill/problems/chr8:12141854-43500000,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0010Q_McGill/problems/chr11:55100000-69089801,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0010Q_McGill/problems/chr4:52660117-59739333,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0010Q_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0010Q_McGill/problems/chr8:12141854-43500000,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0012M_McGill/problems/chr11:55100000-69089801,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0012M_McGill/problems/chr4:52660117-59739333,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0012M_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0012M_McGill/problems/chr8:12141854-43500000,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001C2_McGill/problems/chr11:55100000-69089801,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001C2_McGill/problems/chr4:52660117-59739333,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001C2_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001C2_McGill/problems/chr8:12141854-43500000,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001GV_McGill/problems/chr11:55100000-69089801,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001GV_McGill/problems/chr4:52660117-59739333,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001GV_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001GV_McGill/problems/chr8:12141854-43500000,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001KN_McGill/problems/chr11:55100000-69089801,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001KN_McGill/problems/chr4:52660117-59739333,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001KN_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001KN_McGill/problems/chr8:12141854-43500000,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001NH_McGill/problems/chr11:55100000-69089801,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001NH_McGill/problems/chr4:52660117-59739333,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001NH_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001NH_McGill/problems/chr8:12141854-43500000,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001T5_McGill/problems/chr11:55100000-69089801,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001T5_McGill/problems/chr4:52660117-59739333,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001T5_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S001T5_McGill/problems/chr8:12141854-43500000,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0021K_McGill/problems/chr11:55100000-69089801,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0021K_McGill/problems/chr4:52660117-59739333,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0021K_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0021K_McGill/problems/chr8:12141854-43500000,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0026A_McGill/problems/chr11:55100000-69089801,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0026A_McGill/problems/chr4:52660117-59739333,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0026A_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC1_H3K27ac/S0026A_McGill/problems/chr8:12141854-43500000,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC2_H3K27ac/S002EV_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC2_H3K27ac/S002FT_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC2_H3K27ac/S002MF_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC2_H3K27ac/S002WW_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC2_H3K27ac/S002XU_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC2_H3K27ac/S0032E_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC2_H3K27ac/S00382_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC2_H3K27ac/S003AZ_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC2_H3K27ac/S003JH_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC2_H3K27ac/S003P5_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC2_H3K27ac/S003Q3_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC3_H3K27ac/S003R1_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC3_H3K27ac/S0041C_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC3_H3K27ac/S004M7_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC3_H3K27ac/S005N1_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC3_H3K27ac/S005VM_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC3_H3K27ac/S005WK_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC3_H3K27ac/S00630_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC3_H3K27ac/S0064Z_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC3_H3K27ac/S006UK_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC3_H3K27ac/S006XE_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC3_H3K27ac/S007CF_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC3_H3K27ac/S007DD_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC3_H3K27ac/S007F9_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC4_H3K27ac/S007G7_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC4_H3K27ac/S007PQ_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC4_H3K27ac/S007VE_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC4_H3K27ac/S007WC_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC4_H3K27ac/S00D9Y_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC4_H3K27ac/S00DKC_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC4_H3K27ac/S00DP2_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC4_H3K27ac/S00DQ0_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC4_H3K27ac/S00E9U_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC4_H3K27ac/S00F9Q_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC4_H3K27ac/S00FK4_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC4_H3K27ac/S00FPV_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC4_H3K27ac/S00FUL_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC4_H3K27ac/S00FVJ_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC4_H3K27ac/S00G5U_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC5_H3K27ac/S00G7Q_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC5_H3K27ac/S00G9M_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC5_H3K27ac/S00GBI_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC5_H3K27ac/S00GEC_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC5_H3K27ac/S00GSL_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC5_H3K27ac/S00GWD_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC5_H3K27ac/S00H5Q_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC5_H3K27ac/S00HE8_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC5_H3K27ac/S00HVB_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC5_H3K27ac/S00J3M_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC5_H3K27ac/S00J5I_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC5_H3K27ac/S00J9A_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC5_H3K27ac/S00JA8_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC5_H3K27ac/S00JD2_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC6_H3K27ac/S00JT7_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC6_H3K27ac/S00JU5_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC6_H3K27ac/S00JV3_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC6_H3K27ac/S00JYY_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC6_H3K27ac/S00K0O_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC6_H3K27ac/S00KEX_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC6_H3K27ac/S00KHR_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC6_H3K27ac/S00KKL_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC6_H3K27ac/S00M1E_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC6_H3K27ac/S00M2C_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC6_H3K27ac/S00M48_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC6_H3K27ac/S00M80_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC7_H3K27ac/S00MBV_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC7_H3K27ac/S00N36_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC7_H3K27ac/S00N52_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC7_H3K27ac/S00N7Z_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC7_H3K27ac/S00NHF_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC7_H3K27ac/S00NQY_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC7_H3K27ac/S00NUQ_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC7_H3K27ac/S00NVO_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC7_H3K27ac/S00NWM_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC7_H3K27ac/S00NXK_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC7_H3K27ac/S00P04_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC7_H3K27ac/S00P20_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC7_H3K27ac/S00P4X_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC8_H3K27ac/S00P6T_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC8_H3K27ac/S00P8P_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC8_H3K27ac/S00PBJ_McGill/problems/chr5:49600000-91636128,2
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC8_H3K27ac/S00PCH_McGill/problems/chr5:49600000-91636128,2
